time,magnitude,latitude,longitude,depth_km
2007-05-14T11:37:22.140Z,5.0,31.994,140.806,64.1
2007-05-15T11:27:18.830Z,5.4,26.707,140.277,368.7
2007-05-18T15:59:58.530Z,5.5,41.597,141.991,58.3
2007-05-20T22:19:40.320Z,5.3,37.944,135.393,354.0
2007-05-24T20:13:00.320Z,5.1,27.337,141.324,61.2
2007-06-12T00:55:49.860Z,5.2,43.711,148.878,35.0
2007-06-12T01:00:29.710Z,5.1,44.246,149.095,35.5
2007-06-20T14:00:27.780Z,5.1,35.193,141.134,39.4
2007-06-22T22:20:04.280Z,5.0,42.539,142.185,125.4
2007-07-01T04:12:07.750Z,5.8,43.663,144.734,130.4
2007-07-16T01:13:22.370Z,6.6,37.535,138.446,12.0
2007-07-16T06:37:40.430Z,5.7,37.502,138.467,15.1
2007-07-16T14:17:37.340Z,6.8,36.808,134.85,350.4
2007-07-18T18:01:23.530Z,5.3,30.737,138.288,390.6
2007-07-28T08:55:49.300Z,5.1,33.957,137.387,324.4
2007-07-31T12:58:28.990Z,5.4,28.234,138.939,509.0
2007-07-31T15:07:35.320Z,5.9,27.343,126.897,10.0
2007-08-01T08:16:00.180Z,5.5,33.905,136.613,370.5
2007-08-07T00:02:24.200Z,6.0,27.292,126.836,18.1
2007-08-07T02:57:20.180Z,5.0,27.174,126.66,10.0
2007-08-08T15:19:42.560Z,5.2,27.385,128.346,47.0
2007-08-09T20:30:12.380Z,5.0,30.074,131.153,29.0
2007-08-15T19:15:10.270Z,5.2,35.378,140.269,48.7
2007-08-16T00:22:09.900Z,5.0,35.296,140.507,11.9
2007-08-17T19:14:44.510Z,5.0,35.36,140.18,26.9
2007-08-18T07:55:10.080Z,5.2,35.248,140.088,33.3
2007-08-21T11:05:02.880Z,5.1,43.754,146.015,54.6
2007-08-22T07:26:24.100Z,5.6,42.02,140.638,123.6
2007-08-24T04:20:03.130Z,5.0,41.807,143.277,14.8
2007-08-26T05:31:10.550Z,5.4,43.799,147.107,57.2
2007-09-06T17:51:26.190Z,6.2,24.34,122.219,53.0
2007-09-06T17:55:21.740Z,5.2,24.373,122.336,59.9
2007-09-20T22:54:31.480Z,5.0,35.185,140.832,44.8
2007-09-22T08:00:18.940Z,5.1,24.855,125.267,54.4
2007-10-04T04:48:04.690Z,5.0,27.923,139.559,502.9
2007-10-07T13:36:06.150Z,5.0,35.567,140.505,57.9
2007-10-08T17:10:35.430Z,5.8,43.553,146.748,41.0
2007-10-17T10:58:45.100Z,5.4,26.72,128.539,44.2
2007-11-03T10:42:11.280Z,5.0,44.431,147.198,85.5
2007-11-11T08:22:08.320Z,5.1,29.429,130.416,31.7
2007-11-19T02:54:02.730Z,5.0,43.227,147.66,44.0
2007-11-19T17:49:08.670Z,5.1,27.581,141.532,76.4
2007-11-20T11:46:31.390Z,5.0,32.665,140.669,70.0
2007-11-26T13:51:39.800Z,5.9,37.392,141.586,42.4
2007-12-01T07:15:24.660Z,5.3,27.737,139.898,469.2
2007-12-03T16:33:52.760Z,5.2,30.597,138.763,20.6
2007-12-05T04:33:37.210Z,5.0,25.824,124.19,178.8
2007-12-06T21:21:28.490Z,5.3,31.769,141.695,35.0
2007-12-07T00:47:37.620Z,5.9,29.935,141.003,85.5
2007-12-21T22:05:11.570Z,5.2,26.877,126.746,110.4
2007-12-25T14:04:34.730Z,6.1,38.503,142.026,48.4
2007-12-28T19:22:49.340Z,5.1,29.972,142.215,4.9
2008-01-18T11:34:40.730Z,5.2,25.201,140.935,190.8
2008-02-01T14:12:18.390Z,5.2,28.983,142.333,10.0
2008-02-10T00:37:16.410Z,5.0,34.724,140.036,95.3
2008-02-21T05:18:38.450Z,5.1,44.324,148.659,40.9
2008-02-21T17:39:39.140Z,5.0,33.618,140.377,35.0
2008-02-27T06:54:20.610Z,6.2,26.816,142.438,15.0
2008-03-07T16:54:57.170Z,5.2,36.453,140.612,57.0
2008-03-08T16:35:46.430Z,5.0,26.71,142.626,35.0
2008-03-10T01:44:33.130Z,5.1,31.793,131.462,53.8
2008-03-13T08:41:07.380Z,5.4,43.066,146.528,52.9
2008-03-14T22:32:09.380Z,6.0,26.988,142.599,10.0
2008-03-16T04:16:47.160Z,5.0,26.908,142.763,10.0
2008-03-21T12:56:01.330Z,5.0,33.006,141.58,45.0
2008-03-24T03:40:12.140Z,5.2,37.137,141.292,41.8
2008-04-04T13:30:15.170Z,5.0,44.562,148.053,55.1
2008-04-12T00:46:28.230Z,5.7,43.879,147.501,64.4
2008-04-16T19:19:36.270Z,5.8,39.028,140.005,166.0
2008-04-18T05:58:36.480Z,5.1,26.0,128.406,28.7
2008-04-18T07:43:48.790Z,5.0,25.983,128.39,26.3
2008-04-23T01:27:20.190Z,5.1,33.528,141.075,65.6
2008-04-25T09:52:47.770Z,5.1,35.62,140.46,46.4
2008-04-27T17:32:11.100Z,5.2,24.812,125.047,35.0
2008-04-29T05:26:04.680Z,5.8,41.452,142.03,46.7
2008-05-07T16:02:02.600Z,6.2,36.178,141.545,19.0
2008-05-07T16:03:40.430Z,5.4,36.226,141.766,35.0
2008-05-07T16:09:04.080Z,5.3,36.232,141.907,6.1
2008-05-07T16:12:27.630Z,5.1,36.228,141.7,38.5
2008-05-07T16:16:36.190Z,6.1,36.156,141.756,23.3
2008-05-07T16:24:10.220Z,5.0,36.125,141.842,29.4
2008-05-07T16:27:40.130Z,5.0,36.38,141.758,35.0
2008-05-07T16:45:18.700Z,6.9,36.164,141.526,27.0
2008-05-07T17:31:18.990Z,5.4,36.248,141.584,37.9
2008-05-07T18:19:56.660Z,5.0,36.148,141.501,15.8
2008-05-08T09:40:36.570Z,5.0,36.09,141.931,19.4
2008-05-08T21:18:43.350Z,5.0,36.275,142.029,31.8
2008-05-08T23:21:06.960Z,5.6,36.108,141.683,17.0
2008-05-10T18:24:02.380Z,5.2,43.533,145.717,85.0
2008-05-10T19:41:59.300Z,5.6,24.044,122.575,16.5
2008-05-12T22:57:45.140Z,5.0,24.078,122.572,29.5
2008-05-16T05:07:33.130Z,5.0,33.903,136.84,344.2
2008-05-19T10:08:36.310Z,5.7,42.503,131.872,513.4
2008-05-30T07:25:39.800Z,5.8,30.802,141.523,16.0
2008-05-31T14:28:35.100Z,5.0,39.983,142.604,33.5
2008-06-04T17:03:06.660Z,5.7,41.538,139.058,205.0
2008-06-06T02:39:01.780Z,5.0,31.066,141.49,52.5
2008-06-12T13:10:12.960Z,5.3,25.458,141.252,35.0
2008-06-13T23:43:45.360Z,6.9,39.03,140.881,7.8
2008-06-13T23:49:05.680Z,5.1,39.114,140.942,11.5
2008-06-14T00:20:11.950Z,5.5,38.882,140.678,6.4
2008-06-14T00:20:47.670Z,5.4,39.027,140.852,10.2
2008-06-16T14:14:38.410Z,5.1,38.997,140.841,10.8
2008-06-24T17:02:35.690Z,5.0,28.997,142.448,42.4
2008-06-25T23:37:11.960Z,5.5,41.937,142.486,55.6
2008-06-29T20:53:04.890Z,6.0,45.156,137.446,326.0
2008-07-05T07:49:02.560Z,5.1,36.643,140.952,49.7
2008-07-06T17:05:20.400Z,5.1,27.755,142.251,52.4
2008-07-08T07:42:10.730Z,6.0,27.532,128.334,43.0
2008-07-19T02:39:28.700Z,7.0,37.552,142.214,22.0
2008-07-19T02:47:29.440Z,5.3,37.562,142.402,31.4
2008-07-20T21:30:29.650Z,5.8,27.773,139.615,481.4
2008-07-21T09:01:04.640Z,5.0,37.816,142.559,10.0
2008-07-21T11:30:29.280Z,6.0,37.186,142.051,22.0
2008-07-22T08:46:47.850Z,5.4,37.728,142.31,10.0
2008-07-23T15:26:19.950Z,6.8,39.802,141.464,108.0
2008-07-24T02:27:53.960Z,5.2,39.62,141.522,111.9
2008-08-02T04:03:27.700Z,5.1,29.355,130.284,54.7
2008-08-04T10:25:58.040Z,5.3,27.081,126.166,25.4
2008-08-05T01:00:46.600Z,5.2,26.985,126.484,16.4
2008-08-08T15:53:09.940Z,5.4,41.171,142.189,39.0
2008-08-09T11:54:19.710Z,5.2,26.486,128.522,24.6
2008-08-14T11:10:35.680Z,5.4,43.976,147.554,58.6
2008-08-22T10:59:50.120Z,5.2,36.463,140.401,51.5
2008-09-01T20:53:25.340Z,5.0,29.732,139.334,349.2
2008-09-05T15:12:03.170Z,5.3,32.634,137.049,410.4
2008-09-09T07:43:13.320Z,5.5,24.666,122.57,101.8
2008-09-11T00:20:50.920Z,6.8,41.892,143.754,25.0
2008-09-11T00:32:48.360Z,5.3,41.753,143.882,35.3
2008-09-11T01:08:10.130Z,5.0,41.678,144.079,29.6
2008-09-11T22:34:45.680Z,5.0,42.42,144.549,41.2
2008-09-13T20:21:35.280Z,5.3,29.076,130.081,40.2
2008-09-22T07:31:59.170Z,5.6,41.578,140.45,149.0
2008-09-26T16:53:26.860Z,5.0,40.492,142.799,39.3
2008-10-01T09:38:12.320Z,5.7,30.165,138.78,413.5
2008-10-20T15:51:23.950Z,5.0,32.266,139.987,109.5
2008-10-22T00:39:28.400Z,5.0,28.852,130.04,38.1
2008-10-22T16:18:36.440Z,5.0,41.985,131.321,558.7
2008-10-25T06:01:37.700Z,5.0,35.953,141.624,24.7
2008-10-29T15:48:40.400Z,5.1,38.09,141.638,83.5
2008-11-19T19:25:42.690Z,5.0,35.972,141.567,34.8
2008-11-21T15:44:46.710Z,5.2,43.189,145.809,29.0
2008-12-03T23:16:54.870Z,5.8,38.589,142.878,14.0
2008-12-04T03:10:55.000Z,5.3,38.567,142.89,16.0
2008-12-05T20:03:11.110Z,5.5,38.529,143.003,34.3
2008-12-14T20:29:31.650Z,5.2,39.082,144.504,33.2
2008-12-15T05:31:40.350Z,5.0,27.625,127.352,136.1
2008-12-18T06:47:13.620Z,5.3,38.429,143.002,34.9
2008-12-20T10:29:23.100Z,6.3,36.541,142.425,19.0
2008-12-20T10:48:23.650Z,5.2,36.561,142.461,10.0
2008-12-20T17:37:16.360Z,5.1,36.612,142.204,10.0
2008-12-20T19:13:38.420Z,5.4,36.671,142.045,10.0
2008-12-21T09:16:44.740Z,5.9,36.541,142.317,13.0
2008-12-23T20:57:20.160Z,5.4,36.462,142.399,8.2
2008-12-25T10:43:12.830Z,5.3,36.397,142.36,22.2
2008-12-27T19:16:23.700Z,5.1,43.934,148.283,40.0
2009-01-02T07:42:53.080Z,5.1,32.655,138.038,333.4
2009-01-19T11:13:59.740Z,5.1,34.613,141.634,40.4
2009-01-31T21:51:52.180Z,5.7,36.719,141.148,34.0
2009-02-01T09:32:48.680Z,5.1,37.884,142.403,37.9
2009-02-15T09:24:31.700Z,5.7,40.239,142.236,33.0
2009-02-21T00:12:56.040Z,5.5,28.875,130.864,24.1
2009-02-22T13:50:13.770Z,5.0,24.333,127.098,15.2
2009-02-22T14:24:11.660Z,5.4,41.749,144.02,33.4
2009-02-28T00:35:56.700Z,5.5,42.61,142.104,105.0
2009-03-07T14:33:04.910Z,5.3,41.796,143.693,32.7
2009-03-13T09:07:02.340Z,5.2,43.266,134.048,428.8
2009-03-20T06:52:16.840Z,5.0,42.643,144.382,65.0
2009-03-22T14:45:47.000Z,5.1,26.063,128.488,17.3
2009-03-26T19:19:59.560Z,5.9,27.415,126.702,159.5
2009-04-05T09:36:26.240Z,5.8,32.007,131.417,26.0
2009-04-15T07:23:37.100Z,5.1,26.968,129.848,35.0
2009-04-20T07:22:37.860Z,5.1,27.101,129.9,10.0
2009-04-21T01:16:47.090Z,5.0,44.516,148.065,64.6
2009-04-21T09:57:50.540Z,5.3,37.365,141.399,43.2
2009-04-27T21:37:36.880Z,5.2,36.364,140.954,52.8
2009-04-28T11:21:18.770Z,5.2,42.653,144.95,14.7
2009-05-01T12:57:10.540Z,5.3,26.28,140.429,434.5
2009-05-09T19:34:33.220Z,5.1,36.542,142.635,26.6
2009-05-31T15:33:04.250Z,5.0,37.819,141.547,61.3
2009-06-05T03:30:33.060Z,6.4,41.824,143.445,29.0
2009-06-06T05:52:43.300Z,5.8,35.483,140.914,34.0
2009-06-06T10:37:54.130Z,5.0,44.552,148.95,42.4
2009-06-10T04:07:02.580Z,5.1,34.456,136.626,351.5
2009-06-18T06:21:06.040Z,5.1,31.3,141.752,38.8
2009-06-20T02:52:57.430Z,5.3,39.087,143.199,21.6
2009-06-23T07:24:13.380Z,5.1,39.203,143.463,28.0
2009-06-23T07:37:17.570Z,5.6,38.85,142.389,37.0
2009-07-06T22:35:04.530Z,5.7,24.874,128.03,7.0
2009-07-13T18:05:01.420Z,6.3,24.056,122.201,17.0
2009-07-13T20:28:54.920Z,5.0,24.093,122.116,37.2
2009-07-16T06:29:04.760Z,5.3,42.371,132.998,477.3
2009-07-16T10:48:16.640Z,5.4,24.105,122.208,43.9
2009-07-16T18:42:49.670Z,5.2,24.059,122.234,37.9
2009-07-25T11:32:22.500Z,5.0,44.857,147.973,97.9
2009-08-01T09:45:50.760Z,5.0,37.576,141.789,47.4
2009-08-05T00:17:58.820Z,6.1,24.233,125.095,25.0
2009-08-05T03:51:15.620Z,5.0,32.538,131.856,45.6
2009-08-09T10:55:55.110Z,7.1,33.167,137.944,292.0
2009-08-10T20:07:09.110Z,6.2,34.743,138.264,40.4
2009-08-12T22:48:51.420Z,6.6,32.821,140.395,53.0
2009-08-24T05:26:17.100Z,5.3,41.016,140.065,175.8
2009-08-28T05:47:53.880Z,5.2,29.918,130.528,64.8
2009-09-02T12:24:39.140Z,5.0,43.804,147.796,52.1
2009-09-03T13:26:17.950Z,6.2,31.14,130.014,163.0
2009-09-22T22:59:34.240Z,5.3,27.153,140.024,423.8
2009-09-28T19:22:57.140Z,5.8,27.927,127.821,9.0
2009-09-29T22:36:17.600Z,5.4,27.783,127.761,10.0
2009-09-29T22:43:24.510Z,5.0,27.785,127.926,10.0
2009-10-03T15:36:28.180Z,5.0,27.892,127.781,82.0
2009-10-10T08:42:51.030Z,5.1,41.808,142.084,99.8
2009-10-11T01:12:18.360Z,5.2,43.147,146.602,42.3
2009-10-13T10:15:13.400Z,5.7,44.578,149.129,40.0
2009-10-18T02:01:24.830Z,5.1,28.724,139.41,420.5
2009-10-25T06:17:02.050Z,5.1,29.166,130.052,59.5
2009-10-30T07:03:39.120Z,6.8,29.218,129.782,34.0
2009-11-03T18:03:55.360Z,5.3,26.262,141.016,109.0
2009-11-21T04:16:22.790Z,5.0,45.679,142.387,304.9
2009-11-27T04:36:47.490Z,5.0,43.907,147.235,64.4
2009-12-02T06:14:29.590Z,5.1,37.223,141.362,59.7
2009-12-09T23:25:37.970Z,5.2,43.049,146.735,45.7
2009-12-17T20:41:30.700Z,5.1,36.37,139.481,91.7
2009-12-17T23:45:36.410Z,5.0,34.921,139.261,6.8
2009-12-18T11:48:32.720Z,5.2,33.568,141.083,26.4
2009-12-24T00:23:31.700Z,6.3,42.245,134.719,392.0
2009-12-24T00:23:31.770Z,5.67,42.126,135.008,395.0
2009-12-28T00:12:48.430Z,5.0,43.265,144.526,71.7
2010-01-14T18:46:25.100Z,5.0,42.338,142.991,60.1
2010-01-15T11:08:38.370Z,5.7,26.746,126.285,139.1
2010-01-15T15:44:47.200Z,5.2,43.551,146.717,35.0
2010-01-17T06:04:36.520Z,5.6,37.938,143.599,7.0
2010-01-25T07:15:08.980Z,5.5,30.964,130.888,38.2
2010-02-05T06:48:11.900Z,5.2,40.674,135.626,382.5
2010-02-16T01:57:16.440Z,5.3,40.332,143.651,15.8
2010-02-18T01:13:19.510Z,6.9,42.587,130.703,577.7
2010-02-20T11:47:58.410Z,5.1,44.301,148.441,49.4
2010-02-22T05:21:04.940Z,5.2,24.126,122.936,29.2
2010-02-26T20:31:26.970Z,7.0,25.93,128.425,25.0
2010-02-27T12:19:54.450Z,5.2,25.891,128.368,35.0
2010-02-28T01:20:29.990Z,5.0,25.937,128.433,3.5
2010-02-28T02:51:41.590Z,5.0,25.954,128.484,1.3
2010-02-28T08:17:44.340Z,5.6,34.832,141.468,10.0
2010-02-28T22:07:47.110Z,5.1,39.482,140.44,121.8
2010-03-06T13:31:12.940Z,5.7,44.174,147.647,52.9
2010-03-12T17:32:08.340Z,5.2,34.898,141.595,15.3
2010-03-12T19:29:00.710Z,5.2,28.592,142.64,29.4
2010-03-13T12:46:26.380Z,5.6,37.594,141.299,76.7
2010-03-14T08:08:03.960Z,6.5,37.745,141.59,32.0
2010-03-15T09:35:27.180Z,5.2,28.791,128.45,35.0
2010-03-30T01:02:51.490Z,5.7,43.308,138.379,8.0
2010-04-11T13:02:14.050Z,5.1,29.509,130.402,45.7
2010-04-22T19:58:42.160Z,5.1,44.121,148.181,42.7
2010-04-26T23:23:50.240Z,5.1,33.654,136.977,355.6
2010-05-02T08:13:17.930Z,5.0,29.21,141.98,30.8
2010-05-03T10:27:45.090Z,6.1,29.645,140.951,84.0
2010-05-16T12:35:50.740Z,5.0,28.815,128.525,41.9
2010-05-26T08:53:08.030Z,6.5,25.773,129.944,10.0
2010-05-26T11:51:23.840Z,5.0,25.715,130.097,10.0
2010-06-05T05:22:02.880Z,5.5,43.426,146.773,58.0
2010-06-11T16:37:48.050Z,5.7,26.688,142.503,7.0
2010-06-11T16:58:36.070Z,5.5,26.712,142.688,10.0
2010-06-12T15:44:53.450Z,5.2,28.825,128.596,16.8
2010-06-13T03:32:57.240Z,5.9,37.372,141.625,27.0
2010-06-18T02:23:05.580Z,6.2,44.448,148.689,28.0
2010-06-19T02:39:17.590Z,5.2,44.43,148.841,44.5
2010-06-19T10:00:50.020Z,5.0,41.42,142.453,34.3
2010-06-27T21:03:27.220Z,5.3,41.662,141.657,67.6
2010-06-28T12:07:25.120Z,5.8,30.672,141.593,7.0
2010-07-03T19:33:14.680Z,5.1,39.058,140.715,24.9
2010-07-04T21:55:51.980Z,6.3,39.697,142.369,27.0
2010-07-08T19:43:37.810Z,5.0,24.421,122.11,24.6
2010-07-09T00:41:19.540Z,5.2,24.753,122.596,126.3
2010-07-18T13:03:24.500Z,5.1,24.131,122.47,26.9
2010-07-22T21:06:34.200Z,5.1,35.839,140.413,47.0
2010-07-22T23:27:10.980Z,5.0,26.777,143.119,15.1
2010-07-26T23:31:04.710Z,5.0,38.933,142.156,19.5
2010-07-30T20:43:05.350Z,5.3,27.691,139.672,496.9
2010-08-07T16:04:06.970Z,5.3,29.484,128.318,236.0
2010-08-10T01:41:04.110Z,5.0,28.616,142.255,19.6
2010-08-10T05:50:37.540Z,5.9,39.406,143.148,22.4
2010-08-14T01:34:01.200Z,5.3,26.238,141.104,108.1
2010-08-18T23:33:14.530Z,5.3,32.01,137.918,365.3
2010-08-26T15:08:04.910Z,5.4,36.116,136.773,277.8
2010-08-30T08:45:10.150Z,5.0,24.9,122.185,15.4
2010-09-01T07:32:53.660Z,5.2,37.925,141.788,44.4
2010-09-03T21:15:30.550Z,5.1,42.741,145.391,61.9
2010-09-08T17:39:40.480Z,5.5,44.588,149.724,10.0
2010-09-08T19:25:55.640Z,5.1,44.484,149.859,10.0
2010-09-13T05:47:47.290Z,5.8,41.497,141.986,45.0
2010-09-13T17:44:15.170Z,5.1,29.235,142.431,19.8
2010-09-13T23:05:18.680Z,5.0,32.147,141.57,35.0
2010-09-21T19:26:07.710Z,5.0,28.748,142.599,31.0
2010-09-24T14:55:45.000Z,5.0,29.973,139.89,47.6
2010-09-27T15:49:22.530Z,5.1,24.975,123.554,33.0
2010-09-27T16:13:37.790Z,5.1,43.603,145.623,97.4
2010-09-29T08:00:00.500Z,5.5,37.257,139.883,33.3
2010-09-30T00:24:10.410Z,5.2,24.687,141.177,209.3
2010-09-30T12:47:08.400Z,5.0,37.102,140.954,35.0
2010-10-04T13:28:38.860Z,6.3,24.27,125.154,32.0
2010-10-05T05:45:47.540Z,5.1,25.487,141.104,13.5
2010-10-10T02:27:51.390Z,5.1,31.067,141.611,14.9
2010-10-11T23:16:36.960Z,5.1,25.357,124.825,99.4
2010-10-14T13:58:55.590Z,5.6,42.311,142.871,59.0
2010-10-30T19:06:17.880Z,5.2,34.321,141.267,26.3
2010-11-07T19:26:49.430Z,5.6,24.383,141.588,113.0
2010-11-12T13:08:50.520Z,5.2,24.14,122.493,43.4
2010-11-14T06:10:29.350Z,5.0,34.036,141.373,26.8
2010-11-24T11:09:11.650Z,5.0,36.202,140.804,38.8
2010-11-30T03:24:40.180Z,6.8,28.349,139.187,470.0
2010-12-06T07:30:32.710Z,5.7,40.904,142.967,22.0
2010-12-13T05:19:47.650Z,5.0,27.478,129.319,29.5
2010-12-21T17:19:40.660Z,7.4,26.901,143.698,14.0
2010-12-21T17:29:30.430Z,5.3,27.104,143.449,10.0
2010-12-21T17:33:20.720Z,5.2,26.961,143.088,10.0
2010-12-21T17:34:40.970Z,5.0,27.094,143.585,10.0
2010-12-21T17:35:09.930Z,5.1,27.155,143.483,10.0
2010-12-21T17:39:05.690Z,5.1,27.217,143.432,10.0
2010-12-21T17:39:36.210Z,5.2,27.276,143.752,10.0
2010-12-21T17:40:47.590Z,5.5,27.08,143.215,10.0
2010-12-21T17:41:25.990Z,5.5,27.081,143.308,7.6
2010-12-21T17:53:22.520Z,5.3,27.203,143.455,10.0
2010-12-21T17:56:01.270Z,5.0,27.184,143.358,10.0
2010-12-21T18:00:36.480Z,5.0,27.204,143.406,8.8
2010-12-21T18:03:40.390Z,5.0,27.23,143.387,10.0
2010-12-21T18:32:53.570Z,5.0,26.695,143.699,5.1
2010-12-21T18:41:38.580Z,5.1,27.06,143.326,10.0
2010-12-21T19:40:24.970Z,5.0,27.191,143.486,10.0
2010-12-21T20:16:38.570Z,5.3,27.085,143.514,3.3
2010-12-21T20:18:43.490Z,5.6,27.096,143.236,10.0
2010-12-21T20:35:25.700Z,5.0,27.114,143.392,10.0
2010-12-21T20:36:03.370Z,5.2,26.975,143.653,10.0
2010-12-21T20:36:58.420Z,5.0,27.131,143.577,10.0
2010-12-21T20:52:25.320Z,5.0,26.685,143.685,10.0
2010-12-21T20:59:33.670Z,5.0,26.771,143.581,10.0
2010-12-21T21:22:34.730Z,5.0,26.801,143.484,10.0
2010-12-21T21:33:50.100Z,5.0,26.613,143.497,10.0
2010-12-21T22:08:01.410Z,5.0,26.928,143.408,12.5
2010-12-21T22:17:45.400Z,5.0,26.714,143.909,10.0
2010-12-21T22:19:58.190Z,5.1,26.777,143.547,10.0
2010-12-21T23:38:54.130Z,5.0,26.73,143.466,10.0
2010-12-22T01:16:43.950Z,5.4,26.732,143.719,11.5
2010-12-22T01:31:17.860Z,5.6,26.669,143.535,10.0
2010-12-22T01:36:30.080Z,5.4,26.721,143.669,3.1
2010-12-22T03:02:11.850Z,5.4,26.819,143.763,10.0
2010-12-22T03:21:06.430Z,5.2,27.121,143.363,10.0
2010-12-22T05:38:48.630Z,5.0,26.734,143.576,10.0
2010-12-22T06:10:38.740Z,5.1,26.9,143.584,17.6
2010-12-22T07:51:44.580Z,5.2,26.869,143.538,3.5
2010-12-22T08:07:05.590Z,5.0,27.065,143.504,10.0
2010-12-22T10:07:45.440Z,5.0,27.196,143.273,10.0
2010-12-22T10:29:32.640Z,5.0,26.975,143.44,10.0
2010-12-22T10:30:07.330Z,5.0,26.944,143.413,10.0
2010-12-22T12:26:28.540Z,5.1,27.02,143.295,10.0
2010-12-22T12:26:39.650Z,5.0,26.999,143.293,10.0
2010-12-22T13:01:13.990Z,5.2,27.039,143.311,14.4
2010-12-22T21:49:40.080Z,6.4,26.81,143.595,18.0
2010-12-22T22:16:52.520Z,5.0,26.895,143.743,17.9
2010-12-23T01:35:52.410Z,5.0,27.248,143.333,10.0
2010-12-23T01:46:26.710Z,5.0,27.182,143.396,10.0
2010-12-23T14:30:40.860Z,5.0,26.896,143.84,10.0
2010-12-24T17:27:37.280Z,5.1,27.056,143.245,10.5
2010-12-24T17:28:23.250Z,5.3,27.035,143.309,10.0
2010-12-25T05:55:23.400Z,5.2,25.538,141.123,19.7
2010-12-25T06:48:19.760Z,5.1,26.839,143.935,10.0
2010-12-25T11:41:05.750Z,5.1,26.787,143.577,10.0
2010-12-25T14:04:04.110Z,5.3,27.082,143.363,10.0
2010-12-25T14:09:52.090Z,5.1,27.084,143.429,10.0
2010-12-25T14:18:58.450Z,5.0,27.067,143.385,10.0
2010-12-25T16:05:58.610Z,5.1,26.78,143.93,10.0
2010-12-25T17:40:11.030Z,5.2,27.004,143.393,10.0
2010-12-26T00:00:53.460Z,5.0,27.135,143.313,10.0
2010-12-26T07:44:03.080Z,5.0,27.178,143.298,10.0
2010-12-26T09:10:59.690Z,5.3,27.007,143.738,10.0
2010-12-28T00:26:38.610Z,5.1,27.18,143.513,10.0
2011-01-01T00:02:31.960Z,5.0,27.247,143.166,10.0
2011-01-05T00:57:32.220Z,5.6,31.545,142.177,21.4
2011-01-08T18:23:20.140Z,5.1,26.672,143.878,15.6
2011-01-09T12:42:31.080Z,5.1,42.399,144.382,21.6
2011-01-11T23:47:49.640Z,5.2,26.63,143.665,10.0
2011-01-12T21:32:53.860Z,6.4,26.973,139.882,512.0
2011-01-13T09:36:19.440Z,5.0,27.258,143.315,10.0
2011-01-15T08:45:33.880Z,5.1,27.241,143.381,10.0
2011-01-16T11:14:12.340Z,5.0,34.451,141.643,46.2
2011-01-20T11:36:41.760Z,5.2,29.651,129.27,156.5
2011-01-21T06:32:22.760Z,5.1,27.164,143.483,10.0
2011-01-21T08:12:30.960Z,5.2,27.133,143.47,10.0
2011-01-22T05:49:02.450Z,5.1,42.36,142.895,62.1
2011-01-23T10:58:26.200Z,5.0,26.815,144.103,10.0
2011-01-23T12:46:37.890Z,5.0,26.805,144.143,10.0
2011-01-23T22:13:48.000Z,5.0,26.762,143.862,15.0
2011-01-23T22:51:23.140Z,5.1,26.662,143.725,13.8
2011-01-25T05:24:40.110Z,5.1,35.127,141.117,14.0
2011-01-25T11:33:37.120Z,5.0,27.65,143.35,10.0
2011-01-27T15:54:41.010Z,5.0,27.105,143.364,10.1
2011-02-04T11:15:45.470Z,5.3,29.182,130.228,42.2
2011-02-05T01:56:13.890Z,5.1,34.77,140.352,65.3
2011-02-08T15:50:13.020Z,5.0,27.353,143.191,10.0
2011-02-08T16:42:40.600Z,5.3,27.301,143.157,10.0
2011-02-09T09:51:28.150Z,5.2,24.807,141.096,209.9
2011-02-09T11:29:12.470Z,5.0,27.292,143.258,10.0
2011-02-10T03:04:49.170Z,5.0,27.134,143.377,10.0
2011-02-10T13:03:02.650Z,5.3,37.151,141.279,33.0
2011-02-11T23:59:17.550Z,5.1,27.302,143.064,10.0
2011-02-12T00:05:40.580Z,5.0,27.366,143.162,16.6
2011-02-15T14:12:50.370Z,5.1,25.908,128.294,4.3
2011-02-15T19:01:03.400Z,5.5,38.321,143.162,26.2
2011-02-15T19:06:51.390Z,5.1,38.387,142.796,10.0
2011-02-16T23:45:10.380Z,5.2,25.909,128.281,6.9
2011-02-22T04:56:19.740Z,5.1,26.419,128.706,16.1
2011-02-22T09:53:39.320Z,5.1,38.229,143.166,31.7
2011-02-23T22:14:05.710Z,5.4,31.455,140.147,106.6
2011-02-25T19:12:31.230Z,5.3,34.333,140.235,66.8
2011-02-26T14:40:57.020Z,5.0,38.194,143.158,22.0
2011-02-26T15:38:43.790Z,5.1,37.36,141.652,27.1
2011-02-26T20:38:02.390Z,5.1,36.121,137.353,3.4
2011-02-28T02:03:26.190Z,5.1,32.356,142.384,26.5
2011-03-07T10:13:07.520Z,5.2,29.092,129.416,43.6
2011-03-09T02:45:20.330Z,7.3,38.435,142.842,32.0
2011-03-09T02:55:12.640Z,5.1,38.465,143.235,19.8
2011-03-09T02:57:16.670Z,5.7,38.361,142.91,23.2
2011-03-09T02:58:14.080Z,5.7,38.246,143.102,35.0
2011-03-09T03:08:35.770Z,5.3,38.311,143.169,29.3
2011-03-09T03:18:59.710Z,5.0,38.713,143.065,22.6
